,Provider_Name,NPI,Medicaid_EP_Hospital_Type,Specialty,Business_Street_Address,Business_City,Business_County,Business_ZIP_Code,Business_State_Territory,Program_Year,Payment_Year,Payment_Year_Number,Payment_Criteria__Medicaid_Only,Payee_Name,Payee_NPI,Disbursement_Amount,Total_Payments,Longitude,Latitude
1040,#,#,Dentist,UNKNOWN,#,Barstow,San Bernardino,92311.0,California,2016.0,2016.0,1.0,AIU,#,#,21250.0,21250.0,-117.014794,34.898637
1041,#,#,Physician,UNKNOWN,#,Torrance,Los Angeles,90502.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-118.294551,33.83154
1042,#,#,Physician,UNKNOWN,#,Torrance,Los Angeles,90502.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-118.294551,33.83154
1043,#,#,Physician,UNKNOWN,#,SAN BERNARDINO,San Bernardino,92410.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-117.298694,34.09684
1044,#,#,Dentist,UNKNOWN,#,Downey,Los Angeles,90242.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-118.158001,33.9291
1045,#,#,Physician,UNKNOWN,#,Sacramento,Sacramento,95816.0,California,2017.0,2018.0,2.0,MU,#,#,8500.0,29750.0,-121.456611,38.57118
1046,#,#,Dentist,UNKNOWN,#,Downey,Los Angeles,90242.0,California,2014.0,2015.0,1.0,AIU,#,#,21250.0,21250.0,-118.156402,33.926379
1047,#,#,Physician,UNKNOWN,#,Riverside,Riverside,92503.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-117.460699,33.917058
1048,#,#,Physician,UNKNOWN,#,Northridge,Los Angeles,91325.0,California,2017.0,2018.0,2.0,MU,#,#,8500.0,29750.0,-118.531251,34.22041
1049,#,#,Nurse Practitioner,NURSE PRACTITIONER,#,Los Angeles,Los Angeles,90032.0,California,2014.0,2015.0,3.0,MU,#,#,8500.0,38250.0,-118.179641,34.06677
1050,#,#,Physician,UNKNOWN,#,Santa Barbara,Santa Barbara,93105.0,California,2015.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-119.725391,34.42896
1051,#,#,Physician,UNKNOWN,#,Los Angeles,Los Angeles,90010.0,California,2015.0,2016.0,1.0,AIU,#,#,21250.0,21250.0,-118.306693,34.061734
1052,#,#,Physician,INTERNAL MEDICINE,#,Orange,Orange,92868.0,California,2016.0,2017.0,1.0,MU,#,#,21250.0,21250.0,-117.888661,33.78874
1053,#,#,Nurse Practitioner,UNKNOWN,#,Grass Valley,Nevada,95945.0,California,2017.0,2017.0,2.0,MU,#,#,8500.0,29750.0,-121.031471,39.21986
1054,#,#,Physician,UNKNOWN,#,Hollister,San Benito,95023.0,California,2016.0,2017.0,2.0,MU,#,#,8500.0,8500.0,-121.416401,36.85322
1055,#,#,Physician,UNKNOWN,#,Torrance,Los Angeles,90502.0,California,2014.0,2015.0,1.0,AIU,#,#,21250.0,21250.0,-118.294551,33.83154
1056,#,#,Physicians Assistant practicing in FQHC or RHC led by a PA,UNKNOWN,#,Reedley,Fresno,93654.0,California,2015.0,2016.0,1.0,AIU,#,#,21250.0,21250.0,-119.452194,36.607854
1057,#,#,Physician,UNKNOWN,#,Long Beach,Los Angeles,90813.0,California,2015.0,2016.0,2.0,MU,#,#,8500.0,29750.0,-118.171281,33.78291
1058,#,#,Dentist,UNKNOWN,#,Palmdale,Los Angeles,93550.0,California,2014.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-118.09984,34.579743
1059,#,#,Physician,UNKNOWN,#,Woodland,Yolo,95695.0,California,2016.0,2017.0,3.0,MU,#,#,8500.0,38250.0,-121.793385,38.673568
1060,#,#,Physician,UNKNOWN,#,Auburn,Placer,95603.0,California,2015.0,2017.0,5.0,MU,#,#,5666.67,52416.67,-121.104591,38.94243
1061,#,#,Physician,INTERNAL MEDICINE,#,Los Angeles,Los Angeles,90015.0,California,2016.0,2017.0,2.0,MU,#,#,8500.0,29750.0,-118.265051,34.03667
1062,#,#,Dentist,UNKNOWN,#,Torrance,Los Angeles,90505.0,California,2013.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-118.329355,33.789692
1063,#,#,Dentist,UNKNOWN,#,Merced,Merced,95348.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-120.494344,37.328768
1064,#,#,Physician,UNKNOWN,#,San Diego,San Diego,92123.0,California,2015.0,2017.0,3.0,MU,#,#,8500.0,46750.0,-117.122761,32.81208
1065,#,#,Physician,UNKNOWN,#,RIVERSIDE,Riverside,92503.0,California,2015.0,2015.0,1.0,AIU,#,#,21250.0,21250.0,-117.443431,33.91718
1066,#,#,Physician,UNKNOWN,#,Apple Valley,San Bernardino,92307.0,California,2014.0,2015.0,3.0,MU,#,#,8500.0,38250.0,-117.259901,34.54067
1067,#,#,Physician,UNKNOWN,#,San Francisco,San Francisco,94103.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-122.408811,37.77757
1068,#,#,Physician,INTERNAL MEDICINE,#,Los Angeles,Los Angeles,90033.0,California,2016.0,2017.0,6.0,MU,#,#,8500.0,42500.0,-118.216411,34.05103
1069,#,#,Physician,UNKNOWN,#,Los Angeles,Los Angeles,90095.0,California,2015.0,2016.0,4.0,MU,#,#,0.0,46750.0,-118.443579,34.063718
1070,#,#,Physician,UNKNOWN,#,SAN BERNARDINO,San Bernardino,92408.0,California,2017.0,2018.0,5.0,MU,#,#,8500.0,55250.0,-117.279871,34.061504
1071,#,#,Physician,HEMATOLOGY/ONCOLOGY,#,Los Angeles,Los Angeles,90017.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-118.265271,34.05378
1072,#,#,Physician,PSYCHIATRY,#,San Jose,Santa Clara,95112.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-121.885321,37.33636
1073,#,#,Dentist,UNKNOWN,#,Salida,Stanislaus,95368.0,California,2015.0,2015.0,1.0,AIU,#,#,21250.0,21250.0,-121.097591,37.72157
1074,#,#,Physician,UNKNOWN,#,Atwater,Merced,95301.0,California,2017.0,2018.0,3.0,MU,#,#,8500.0,38250.0,-120.576717,37.367452
1075,#,#,Dentist,UNKNOWN,#,Lakeside,San Diego,92040.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-116.920651,32.86128
1076,#,#,Physician,UNKNOWN,#,San Jose,Santa Clara,95128.0,California,2017.0,2018.0,4.0,MU,#,#,8500.0,46750.0,-121.937091,37.31533
1077,#,#,Physician,FAMILY PRACTICE,#,Bellflower,Los Angeles,90706.0,California,2016.0,2017.0,2.0,MU,#,#,8500.0,29750.0,-118.120492,33.88213
1078,#,#,Physician,UNKNOWN,#,San Bernardino,San Bernardino,92415.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-117.278038,34.0687
1079,#,#,Nurse Practitioner,UNKNOWN,#,Oceanside,San Diego,92054.0,California,2013.0,2013.0,2.0,MU,#,#,8500.0,29750.0,-117.377631,33.19865
1080,#,#,Dentist,UNKNOWN,#,Ontario,San Bernardino,91764.0,California,2013.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-117.610471,34.07824
1081,#,#,Physician,OBSTETRICS/GYNECOLOGY,#,King City,Monterey,93930.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-121.133191,36.20703
1082,#,#,Physician,INTERNAL MEDICINE,#,Ventura,Ventura,93003.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-119.251951,34.27648
1083,#,#,Dentist,UNKNOWN,#,Sacramento,Sacramento,95826.0,California,2015.0,2016.0,1.0,AIU,#,#,21250.0,21250.0,-121.376481,38.55633
1084,#,#,Physician,UNKNOWN,#,Moreno Valley,Riverside,92553.0,California,2015.0,2016.0,2.0,MU,#,#,8500.0,29750.0,-117.228571,33.91674
1085,#,#,Physician,UNKNOWN,#,Chula Vista,San Diego,91911.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-117.071921,32.62317
1086,#,#,Nurse Practitioner,NURSE PRACTITIONER,#,Oakland,Alameda,94605.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-122.151582,37.742315
1087,#,#,Physician,UNKNOWN,#,Van Nuys,Los Angeles,91401.0,California,2013.0,2014.0,2.0,MU,#,#,8500.0,29750.0,-118.447211,34.18634
1088,#,#,Physician,FAMILY PRACTICE,#,Alhambra,Los Angeles,91801.0,California,2015.0,2017.0,4.0,MU,#,#,8500.0,46750.0,-118.123861,34.09157
1089,#,#,Physicians Assistant practicing in FQHC or RHC led by a PA,UNKNOWN,#,Modesto,Stanislaus,95353.0,California,2017.0,2018.0,2.0,MU,#,#,8500.0,29750.0,-120.981103,37.647183
1090,#,#,Physician,PEDIATRIC MEDICINE,#,Palo Alto,Santa Clara,94304.0,California,2016.0,2017.0,3.0,MU,#,#,8500.0,38250.0,-122.175211,37.43622
1091,#,#,Physician,INTERNAL MEDICINE,#,San Jose,Santa Clara,95128.0,California,2013.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-121.931932,37.313862
1092,#,#,Physician,UNKNOWN,#,Mission Viejo,Orange,92691.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-117.664661,33.55851
1093,#,#,Dentist,UNKNOWN,#,San Francisco,San Francisco,94143.0,California,2017.0,2018.0,2.0,MU,#,#,8500.0,29750.0,-122.460981,37.762549
1094,#,#,Physician,UNKNOWN,#,Long Beach,Los Angeles,90806.0,California,2016.0,2017.0,3.0,MU,#,#,8500.0,38250.0,-118.184731,33.80774
1095,#,#,Physician,UNKNOWN,#,San Rafael,Marin,94903.0,California,2015.0,2016.0,2.0,MU,#,#,8500.0,29750.0,-122.546361,38.00709
1096,#,#,Physician,UNKNOWN,#,San Francisco,San Francisco,94110.0,California,2015.0,2017.0,2.0,MU,#,#,8500.0,29750.0,-122.405371,37.75529
1097,#,#,Physician,GENERAL PRACTICE,#,San Jose,Santa Clara,95111.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-121.838241,37.29768
1098,#,#,Physician,OPHTHALMOLOGY,#,Upland,San Bernardino,91786.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-117.634471,34.099748
1099,#,#,Physician,PEDIATRIC MEDICINE,#,San Francisco,San Francisco,94118.0,California,2011.0,2012.0,1.0,AIU,#,#,14167.0,14167.0,-122.456251,37.78638
1100,#,#,Physician,UNKNOWN,#,Santa Ana,Orange,92707.0,California,2014.0,2015.0,1.0,AIU,#,#,21250.0,21250.0,-117.8842,33.709778
1101,#,#,Physician,INTERNAL MEDICINE,#,Sacramento,Sacramento,95817.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-121.456733,38.556394
1102,#,#,Physician,UNKNOWN,#,North Hollywood,Los Angeles,91605.0,California,2013.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-118.413825,34.194221
1103,#,#,Physician,INTERNAL MEDICINE,#,Oakland,Alameda,94602.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-122.231231,37.7989
1104,#,#,Physician,UNKNOWN,#,Fresno,Fresno,93710.0,California,2016.0,2017.0,4.0,MU,#,#,8500.0,46750.0,-119.782051,36.82702
1105,#,#,Physician,ENDOCRINOLOGY,#,Los Angeles,Los Angeles,90028.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-118.329806,34.097958
1106,#,#,Physician,FAMILY PRACTICE,#,Yreka,Siskiyou,96097.0,California,2017.0,2018.0,3.0,MU,#,#,8500.0,38250.0,-122.642231,41.71827
1107,#,#,Physician,ENDOCRINOLOGY,#,Los Angeles,Los Angeles,90028.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-118.329806,34.097958
1108,#,#,Nurse Practitioner,UNKNOWN,#,Tustin,Orange,92618.0,California,2014.0,2015.0,1.0,MU,#,#,21250.0,21250.0,-117.832117,33.714658
1109,#,#,Dentist,UNKNOWN,#,SACRAMENTO,Sacramento,95825.0,California,2015.0,2016.0,1.0,AIU,#,#,21250.0,21250.0,-121.386601,38.59925
1110,#,#,Dentist,UNKNOWN,#,Bell,Los Angeles,90201.0,California,2013.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-118.198021,33.97101
1111,#,#,Physician,UNKNOWN,#,Santa Ana,Orange,92704.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-117.886121,33.73201
1112,#,#,Nurse Practitioner,NURSE PRACTITIONER,#,Los Angeles,Los Angeles,90033.0,California,2013.0,2014.0,3.0,MU,#,#,8500.0,38250.0,-118.20968,34.056821
1113,#,#,Physician,FAMILY PRACTICE,#,McKinleyville,Humboldt,95519.0,California,2017.0,2018.0,6.0,MU,#,#,8500.0,63750.0,-124.101881,40.93511
1114,#,#,Dentist,UNKNOWN,#,San Diego,San Diego,92115.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-117.064291,32.76414
1115,#,#,Physician,CARDIOVASCULAR DISEASE (CARDIOLOGY),#,San Diego,San Diego,92103.0,California,2013.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-117.160391,32.75025
1116,#,#,Nurse Practitioner,UNKNOWN,#,Los Angeles,Los Angeles,90010.0,California,2015.0,2016.0,1.0,AIU,#,#,21250.0,21250.0,-118.306693,34.061734
1117,#,#,Dentist,UNKNOWN,#,Pico Rivera,Los Angeles,90660.0,California,2013.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-118.104258,33.956996
1118,#,#,Physician,CARDIOVASCULAR DISEASE (CARDIOLOGY),#,Bakersfield,Kern,93306.0,California,2013.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-118.969811,35.38221
1119,#,#,Physician,UNKNOWN,#,Los Angeles,Los Angeles,90015.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-118.264951,34.03525
1120,#,#,Physician,UNKNOWN,#,San Jose,Santa Clara,95138.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-121.800256,37.254513
1121,#,#,Certified Nurse - Midwife,CERTIFIED NURSE MIDWIFE,#,San Rafael,Marin,94901.0,California,2015.0,2017.0,4.0,MU,#,#,8500.0,46750.0,-122.516435,37.970313
1122,#,#,Physician,NEUROLOGY,#,Downey,Los Angeles,90242.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-118.156402,33.926379
1123,#,#,Nurse Practitioner,UNKNOWN,#,Citrus Heights,Sacramento,95610.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-121.272951,38.70653
1124,#,#,Physician,INTERNAL MEDICINE,#,Los Angeles,Los Angeles,91731.0,California,2015.0,2016.0,2.0,MU,#,#,8500.0,29750.0,-118.037221,34.07244
1125,#,#,Physician,PEDIATRIC MEDICINE,#,Orange,Orange,92868.0,California,2015.0,2017.0,4.0,MU,#,#,8500.0,55250.0,-117.865551,33.78152
1126,#,#,Physician,HEMATOLOGY/ONCOLOGY,#,Los Angeles,Los Angeles,90028.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-118.329806,34.097958
1127,#,#,Doctor of Optometry,UNKNOWN,#,Rancho Cordova,Sacramento,95670.0,California,2013.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-121.268561,38.62291
1128,#,#,Physician,PEDIATRIC MEDICINE,#,Sacramento,Sacramento,95841.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-121.336206,38.682656
1129,#,#,Physician,OBSTETRICS/GYNECOLOGY,#,Novato,Marin,94945.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-122.562727,38.095772
1130,#,#,Physician,CARDIOVASCULAR DISEASE (CARDIOLOGY),#,El Monte,Los Angeles,91731.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-118.037221,34.07244
1131,#,#,Physician,GENERAL PRACTICE,#,Bakersfield,Kern,93301.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-119.018181,35.37351
1132,#,#,Physician,UNKNOWN,#,Tustin,Orange,92782.0,California,2015.0,2017.0,2.0,MU,#,#,8500.0,8500.0,-117.832117,33.714658
1133,#,#,Physician,UNKNOWN,#,Los Angeles,Los Angeles,90048.0,California,2015.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-118.363541,34.06287
1134,#,#,Dentist,UNKNOWN,#,Baldwin Park,Los Angeles,91706.0,California,2016.0,2016.0,1.0,AIU,#,#,21250.0,21250.0,-117.965151,34.07028
1135,#,#,Nurse Practitioner,NURSE PRACTITIONER,#,Anderson,Shasta,96001.0,California,2016.0,2017.0,4.0,MU,#,#,8500.0,46750.0,-122.453983,40.474135
1136,#,#,Dentist,UNKNOWN,#,San Francisco,San Francisco,94102.0,California,2016.0,2016.0,1.0,AIU,#,#,21250.0,21250.0,-122.416571,37.781537
1137,#,#,Nurse Practitioner,UNKNOWN,#,Fresno,Fresno,93701.0,California,2016.0,2017.0,3.0,MU,#,#,8500.0,38250.0,-119.784661,36.74407
1138,#,#,Nurse Practitioner,UNKNOWN,#,San Bernardino,San Bernardino,92405.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-117.299451,34.13631
1139,#,#,Physicians Assistant practicing in FQHC or RHC led by a PA,UNKNOWN,#,Weaverville,Trinity,96093.0,California,2013.0,2014.0,2.0,MU,#,#,8500.0,29750.0,-122.939838,40.737641
1140,#,#,Nurse Practitioner,UNKNOWN,#,Bakersfield,Kern,93301.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-119.018181,35.37351
1141,#,#,Dentist,UNKNOWN,#,Oakland,Alameda,94605.0,California,2013.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-122.182356,37.770503
1142,#,#,Physician,UNKNOWN,#,Martinez,Contra Costa,94553.0,California,2017.0,2018.0,5.0,MU,#,#,8500.0,55250.0,-122.132641,38.00674
1143,#,#,Physician,INTERNAL MEDICINE,#,Oakland,Alameda,94602.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-122.231231,37.7989
1144,#,#,Dentist,UNKNOWN,#,South Gate,Los Angeles,90280.0,California,2015.0,2016.0,1.0,AIU,#,#,21250.0,21250.0,-118.193681,33.94256
1145,#,#,Physician,PSYCHIATRY,#,El centro,Imperial,92243.0,California,2012.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-115.561811,32.79334
1146,#,#,Physician,FAMILY PRACTICE,#,San Marcos,San Diego,92078.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-117.202371,33.13173
1147,#,#,Physician,UNKNOWN,#,Moreno Valley,Riverside,92555.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-117.195861,33.9117
1148,#,#,Physician,FAMILY PRACTICE,#,El Monte,Los Angeles,91732.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-118.017209,34.070601
1149,#,#,Physician,UNKNOWN,#,Yuba City,Sutter,95991.0,California,2015.0,2017.0,3.0,MU,#,#,8500.0,17000.0,-121.608546,39.123164
1150,#,#,Physician,UNKNOWN,#,Orange,Orange,92868.0,California,2017.0,2018.0,2.0,MU,#,#,8500.0,29750.0,-117.895203,33.788839
1151,#,#,Nurse Practitioner,UNKNOWN,#,Whittier,Los Angeles,90601.0,California,2013.0,2015.0,1.0,AIU,#,#,21250.0,29750.0,-118.050275,33.980531
1152,#,#,Dentist,UNKNOWN,#,Dinuba,Tulare,93651.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-119.394988,36.552851
1153,#,#,Physician,UNKNOWN,#,Freedom,Santa Cruz,95019.0,California,2017.0,2018.0,4.0,MU,#,#,8500.0,46750.0,-121.770661,36.93751
1154,#,#,Physician,GENERAL PRACTICE,#,Los Angeles,Los Angeles,90023.0,California,2014.0,2015.0,4.0,MU,#,#,8500.0,46750.0,-118.184251,34.02413
1155,#,#,Physician,UNKNOWN,#,Long Beach,Los Angeles,90806.0,California,2017.0,2018.0,3.0,MU,#,#,8500.0,38250.0,-118.187051,33.80821
1156,#,#,Dentist,UNKNOWN,#,Chino Hills,San Bernardino,91709.0,California,2015.0,2016.0,1.0,AIU,#,#,21250.0,21250.0,-117.727094,34.001491
1157,#,#,Physician,UNKNOWN,#,Fontana,San Bernardino,92336.0,California,2014.0,2015.0,1.0,AIU,#,#,21250.0,21250.0,-117.478035,34.147993
1158,#,#,Dentist,UNKNOWN,#,Loma Linda,San Bernardino,92350.0,California,2013.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-117.261366,34.051071
1159,#,#,Physician,UNKNOWN,#,Martinez,Contra Costa,94553.0,California,2017.0,2018.0,5.0,MU,#,#,8500.0,55250.0,-122.132641,38.00674
1160,#,#,Nurse Practitioner,UNKNOWN,#,Orange,Orange,92869.0,California,2017.0,2018.0,6.0,MU,#,#,8500.0,63750.0,-117.811229,33.787733
1161,#,#,Physician,ENDOCRINOLOGY,#,Los Angeles,Los Angeles,90028.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-118.329806,34.097958
1162,#,#,Physician,UNKNOWN,#,San Francisco,San Francisco,94122.0,California,2016.0,2017.0,4.0,MU,#,#,8500.0,55250.0,-122.478831,37.7544
1163,#,#,Physicians Assistant practicing in FQHC or RHC led by a PA,UNKNOWN,#,Compton,Los Angeles,90037.0,California,2013.0,2014.0,3.0,MU,#,#,8500.0,38250.0,-118.285686,34.001725
1164,#,#,Dentist,ORAL SURGERY (DENTIST ONLY),#,Watsonville,Santa Cruz,95076.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-121.769141,36.92768
1165,#,#,Dentist,UNKNOWN,#,San Francisco,San Francisco,94143.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-122.460981,37.762549
1166,#,#,Physician,UNKNOWN,#,Santa Barbara,Santa Barbara,93110.0,California,2014.0,2016.0,1.0,AIU,#,#,21250.0,21250.0,-119.76554,34.441321
1167,#,#,Physician,RADIATION ONCOLOGY,#,ORANGE,Orange,92868.0,California,2016.0,2017.0,4.0,MU,#,#,8500.0,46750.0,-117.888661,33.78874
1168,#,#,Physician,UNKNOWN,#,ORANGE,Orange,92868.0,California,2016.0,2017.0,2.0,MU,#,#,8500.0,29750.0,-117.876761,33.784787
1169,#,#,Physician,INTERNAL MEDICINE,#,El Monte,Los Angeles,91731.0,California,2016.0,2017.0,5.0,MU,#,#,8500.0,55250.0,-118.03985,34.071969
1170,#,#,Physician,UNKNOWN,#,San Bernardino,San Bernardino,92408.0,California,2014.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-117.279231,34.06812
1171,#,#,Dentist,UNKNOWN,#,Santa Maria,Santa Barbara,93454.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-120.411901,34.952906
1172,#,#,Physician,UNKNOWN,#,Riverside,Riverside,92503.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-117.457009,33.910889
1173,#,#,Physician,UNKNOWN,#,Westminster,Orange,92683.0,California,2017.0,2018.0,3.0,MU,#,#,8500.0,38250.0,-117.988921,33.75708
1174,#,#,Dentist,UNKNOWN,#,Anaheim,Orange,92801.0,California,2013.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-117.962561,33.83205
1175,#,#,Physician,UNKNOWN,#,San Jose,Santa Clara,95128.0,California,2016.0,2017.0,4.0,MU,#,#,8500.0,46750.0,-121.933911,37.31439
1176,#,#,Dentist,UNKNOWN,#,San Jose,Santa Clara,95125.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-121.914211,37.3018
1177,#,#,Nurse Practitioner,UNKNOWN,#,San Francisco,San Francisco,94109.0,California,2013.0,2014.0,2.0,MU,#,#,8500.0,29750.0,-122.419001,37.78859
1178,#,#,Dentist,UNKNOWN,#,South San Francisco,San Mateo,94080.0,California,2014.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-122.43716,37.656779
1179,#,#,Dentist,UNKNOWN,#,Maywood,Los Angeles,90270.0,California,2016.0,2016.0,1.0,AIU,#,#,21250.0,21250.0,-118.186717,33.987241
1180,#,#,Physician,INTERNAL MEDICINE,#,San Francisco,San Francisco,94110.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-122.405371,37.75529
1181,#,#,Physician,UNKNOWN,#,Redding,Shasta,96001.0,California,2016.0,2017.0,5.0,MU,#,#,8500.0,55250.0,-122.385391,40.58298
1182,#,#,Physician,UNKNOWN,#,San Diego,San Diego,92103.0,California,2016.0,2017.0,2.0,MU,#,#,8500.0,29750.0,-117.164241,32.73274
1183,#,#,Physician,UNKNOWN,#,Orange,Orange,92868.0,California,2015.0,2017.0,5.0,MU,#,#,8500.0,63750.0,-117.876761,33.784787
1184,#,#,Physician,UNKNOWN,#,Sebastopol,Sonoma,95472.0,California,2016.0,2017.0,4.0,MU,#,#,8500.0,46750.0,-122.818481,38.39647
1185,#,#,Physician,UNKNOWN,#,Occidental,Sonoma,95465.0,California,2015.0,2017.0,4.0,MU,#,#,8500.0,55250.0,-122.947521,38.408717
1186,#,#,Physician,INTERNAL MEDICINE,#,San Francisco,San Francisco,94110.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-122.405371,37.75529
1187,#,#,Dentist,UNKNOWN,#,San Jose,Santa Clara,95121.0,California,2015.0,2015.0,1.0,AIU,#,#,21250.0,21250.0,-121.809341,37.31261
1188,#,#,Physician,UNKNOWN,#,Los Angeles,Los Angeles,90027.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-118.290541,34.09645
1189,#,#,Physician,FAMILY PRACTICE,#,Arcata,Humboldt,95521.0,California,2012.0,2013.0,2.0,MU,#,#,8500.0,29750.0,-124.085861,40.86993
1190,#,#,Dentist,UNKNOWN,#,Downey,Los Angeles,90242.0,California,2013.0,2014.0,1.0,AIU,#,#,21250.0,21250.0,-118.156402,33.926379
1191,#,#,Dentist,UNKNOWN,#,Bell,Los Angeles,90201.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-118.187871,33.97292
1192,#,#,Dentist,UNKNOWN,#,San Pedro,Los Angeles,90732.0,California,2012.0,2013.0,1.0,AIU,#,#,21250.0,21250.0,-118.308981,33.751007
1193,#,#,Physician,PSYCHIATRY,#,Monterey Park,Los Angeles,91754.0,California,2016.0,2017.0,2.0,MU,#,#,8500.0,29750.0,-118.138928,34.049524
1194,#,#,Physician,UNKNOWN,#,San Mateo,San Mateo,94402.0,California,2015.0,2016.0,1.0,AIU,#,#,21250.0,21250.0,-122.328979,37.564732
1195,#,#,Physician,UNKNOWN,#,Los Angeles,Los Angeles,90059.0,California,2015.0,2016.0,2.0,MU,#,#,8500.0,29750.0,-118.239166,33.923643
1196,#,#,Nurse Practitioner,UNKNOWN,#,San Rafael,Marin,94901.0,California,2014.0,2015.0,1.0,AIU,#,#,21250.0,21250.0,-122.525231,37.97138
1197,#,#,Physician,FAMILY PRACTICE,#,Watsonville,Santa Cruz,95076.0,California,2011.0,2012.0,1.0,AIU,#,#,21250.0,21250.0,-121.753761,36.91188
1198,#,#,Physician,UNKNOWN,#,Bakersfield,Kern,93306.0,California,2016.0,2017.0,1.0,AIU,#,#,21250.0,21250.0,-118.969811,35.38221
1199,#,#,Physicians Assistant practicing in FQHC or RHC led by a PA,UNKNOWN,#,Santa Rosa,Sonoma,95403.0,California,2013.0,2014.0,2.0,MU,#,#,8500.0,29750.0,-122.729721,38.47971
